County,State,Positive_Cases,Deaths,Elderly_pop,Young_pop,WHITE,NON_WHITE,NUM_STAFFED_BEDS,NUM_ICU_BEDS,lat,lon,percent_smokers,percent_adults_with_obesity,percent_uninsured,eightieth_percentile_income,twentieth_percentile_income,percent_adults_with_diabetes,percent_below_poverty,area_sqmi,percent_rural,POP_TOTAL,POP_DENSITY,Positive_Case_Rate,Death_Rate,min_temp,max_temp,mean_temp,wind_speed,precipitation,station_pressure,dewpoint,Positive_Case_Rate_NORM,Death_Rate_NORM,cluster_3,cluster_5
Hancock,Georgia,400,43,2015,6442,2241,6216,0,0,33.2704557,-83.000676,21.56114069,31.5,15.89342277,74962,13953,18.9,31.4,471.0668463,61.58659455,8457,17.95286607,0.047298096,0.005084545,52.85,93.66451613,73.28994296,2.849083401,0.173710294,258.6152398,63.63619456,1.73212256,7.682947363,3,1
Hancock,Illinois,242,3,4169,13539,17256,452,18,3,40.4037517,-91.16474,14.65254166,31.1,5.572017056,92212,23009,7.4,11.5,793.7255444,70.97466499,17708,22.30997871,0.01366614,0.000169415,39.07410256,86.46451613,63.86023729,6.513366182,0.111961877,919.3364717,55.45558845,-0.482512109,-0.489527723,1,4
Hancock,Indiana,1004,47,12875,65293,73381,4787,73,26,39.8235637,-85.77325,16.77372943,37.6,6.036242779,120901,33962,13.2,7.4,306.017051,30.44627296,78168,255.4367469,0.012844131,0.000601269,39.63636364,90.71612903,65.48627566,6.701846111,0.136371457,960.7626966,52.86225388,-0.536640677,0.228523693,1,4
Hancock,Iowa,219,3,2420,8210,10316,314,25,4,43.0819196,-93.734281,14.49835624,34.1,5.458253359,97107,28817,6.3,9.5,571.0043385,70.0202804,10630,18.6163209,0.02060207,0.00028222,33.62,84.89677419,59.80579621,6.788064516,0.095547168,970.3986841,50.28645673,-0.025787229,-0.30196482,1,3
Hancock,Kentucky,100,0,1541,7181,8431,291,0,0,37.8414918,-86.777913,21.3141852,30.8,4.700737907,93682,27404,16,17.1,187.6534724,89.30531232,8722,46.47928913,0.01146526,0,45.76,89.78709677,67.52806452,5.627373272,0.175299906,321.6309677,57.89652842,-0.627438117,-0.771217092,1,4
Hancock,Maine,55,1,13892,41095,52669,2318,98,14,44.6890181,-68.348425,14.39473471,24.9,11.84097859,101373,22699,9,12.1,1586.989239,90.11356536,54987,34.64862814,0.001000236,1.82E-05,24.84624217,78.52903226,54.33640225,6.382190982,0.086419289,86.27542757,45.54790674,-1.316550727,-0.740955624,1,4
Hancock,Mississippi,648,25,9842,37790,41773,5859,51,6,30.4160197,-89.488519,18.40440168,33.7,15.55409145,91919,19401,12.6,18.5,473.9636348,42.55958479,47632,100.4971616,0.0136043,0.000524857,58.37931034,90.70322581,78.71354693,6.233472906,0.165698705,14.86891083,68.095998,-0.486584218,0.101472085,1,4
Hancock,Ohio,823,14,13399,62384,70986,4797,166,29,41.0019296,-83.666543,18.36650792,33,6.285501594,106513,27181,11.3,13.5,531.3575234,31.11042764,75783,142.6214868,0.010859955,0.000184738,35.85,91.87419355,63.78179724,7.648233487,0.101660522,962.2553149,51.4449616,-0.667296918,-0.464049895,1,4
Hancock,Tennessee,111,3,1439,5181,6430,190,10,2,36.5236205,-83.2219,25.24623478,32.8,11.64084227,70411,14123,16,27.3,222.3254498,100,6620,29.77616825,0.016767372,0.000453172,44.7011385,89.2516129,67.10650293,2.491614707,0.172877061,939.266782,58.61363479,-0.278298714,-0.017719854,1,4
Hancock,West Virginia,160,0,6841,21969,27342,1468,0,0,40.52186949,-80.57390332,22.47858728,42.4,7.190202362,86028,20926,15.7,14.5,82.60928005,30.31034033,28810,348.7501644,0.005553627,0,35.48,88.9483871,63.56230415,6.247296467,0.12109831,971.9526114,50.83958525,-1.016713942,-0.771217092,1,4
Hand,South Dakota,62,1,821,2370,3123,68,25,4,44.5477817,-99.004944,12.65840125,31.1,11.28769356,99679,22056,7.3,6.1,1436.645865,100,3191,2.221145849,0.019429646,0.000313381,31.00684963,87.61612903,62.35117232,8.547257835,0.089381006,965.1201425,50.57936587,-0.102990317,-0.250152865,1,3
Hanover,Virginia,1401,39,19790,87976,92633,15133,265,27,37.76014741,-77.49086904,13.01026708,30.8,7.77545813,151828,41444,12.5,6.2,468.5668246,39.0855472,107766,229.9906744,0.01300039,0.000361895,41.73666667,95.36451613,68.35743472,4.078456221,0.187272657,47.36540707,56.59335637,-0.52635116,-0.169487764,1,4
Hansford,Texas,168,6,812,4587,5145,254,14,2,36.2774356,-101.35458,16.33527614,25,26.36264929,83438,21161,6.4,20,919.8095,40.33493675,5399,5.86969367,0.031116873,0.001111317,38.72916667,95.32,69.40064395,7.301633936,0.083306013,699.1928107,60.08674354,0.666603283,1.076589679,2,5
Hanson,South Dakota,50,1,536,2917,3332,121,0,0,43.6748268,-97.78733,13.69063133,27.8,11.11878453,106650,31682,12.4,10,434.5144004,100,3453,7.946802216,0.014480162,0.000289603,31.00684963,87.87741935,61.63738555,8.874167334,0.079966119,960.446034,48.80722076,-0.428909477,-0.289688973,1,4
Haralson,Georgia,524,9,4832,24960,27565,2227,15,3,33.7942316,-85.211005,17.50771366,23.4,15.19736842,98470,18578,8.9,20.3,282.1653127,77.35927728,29792,105.5834954,0.017588614,0.000302095,46.30333333,87.02903226,68.4381106,2.696236559,0.173710294,976.2221505,59.4256682,-0.224220652,-0.2689183,1,4
Hardee,Florida,1423,11,4695,22242,23796,3141,25,4,27.4927008,-81.809939,19.16888247,38.5,20.03753225,77817,16960,16.3,26.4,637.7894999,47.80931088,26937,42.23493802,0.052826967,0.00040836,63.25793424,92.68387097,78.33895163,5.753039433,0.254507166,14.41015658,70.08732088,2.096193844,-0.092229573,2,2
Hardeman,Tennessee,1648,28,4650,20400,13823,11227,175,4,35.2068454,-88.99308,25.88919039,37.1,12.26183518,74141,16129,18.8,23.7,667.745978,80.20768356,25050,37.51426564,0.065788423,0.001117764,47,89.9483871,69.95936252,3.619764977,0.172877061,866.7452906,61.55831029,2.949694301,1.087309222,3,2
Hardeman,Texas,36,1,912,3021,3538,395,24,4,34.290255,-99.745698,14.98943642,32.4,26.73933953,81808,18506,8.6,15.5,695.1138658,100,3933,5.658065813,0.009153318,0.000254259,54.22585753,99.39354839,75.2493324,8.337311788,0.08770308,864.2440546,56.99873654,-0.779677461,-0.348456078,1,4
Hardin,Illinois,44,0,1021,2800,3699,122,25,4,37.5182174,-88.266884,17.95819251,24.5,7.293466989,82158,17926,4.9,18.8,177.5281394,100,3821,21.52334843,0.01151531,0,39.07410256,89.0875,66.02011524,4.876199449,0.131671111,433.0081183,57.98968249,-0.624142369,-0.771217092,1,4
Hardin,Iowa,331,2,3801,13045,16108,738,19,3,42.3838786,-93.240407,15.37066521,42.1,5.34696745,96808,23612,12.8,8.1,569.3104562,71.08474963,16846,29.59018198,0.019648581,0.000118723,34.63666667,87.1516129,62.17176651,7.970675883,0.075026093,973.7562366,47.36910906,-0.08857364,-0.573814224,1,4
Hardin,Kentucky,1448,13,16027,94931,89311,21647,428,10,37.697969,-85.963452,21.19897402,37.8,5.111083998,101624,23670,13.2,14.3,623.2980158,34.21259581,110958,178.017573,0.013049983,0.000117161,42.11,88.1,65.52682028,4.296436252,0.117366932,834.4871507,56.93814132,-0.523085504,-0.576411389,1,4
Hardin,Ohio,272,13,5112,26253,30189,1176,25,4,40.661525,-83.65943,20.85770697,36.8,7.526311496,91667,22510,14.2,15.6,470.4045505,55.37775282,31365,66.67665091,0.008672087,0.000414475,36.57931034,89.31612903,63.0192971,7.121203145,0.145984975,975.1312544,52.00605533,-0.811366098,-0.082062052,1,4
Hardin,Tennessee,1146,17,5982,19670,24095,1557,49,9,35.1987073,-88.184495,23.05268569,32.4,11.75727567,81326,16978,13.8,22.2,577.3303615,67.92822562,25652,44.43209938,0.044674879,0.000662716,49.58,91.16774194,70.726851,4.238667435,0.172877061,513.0429531,61.45079877,1.559386032,0.330692725,2,3
Hardin,Texas,1360,32,9762,47840,52718,4884,0,0,30.3323889,-94.390219,14.11661929,37.3,13.94810396,117894,22495,7.7,11.8,890.5859172,51.54754278,57602,64.67876809,0.023610291,0.000555536,61.70666667,94.89677419,78.79583717,5.563149002,0.08117415,12.90703533,69.79104455,0.172301473,0.152482611,2,3
Harding,New Mexico,2,0,245,380,593,32,0,0,35.8579267,-103.82028,13.74218585,24.9,9.190371991,59833,17200,8.3,14.3,2125.477266,100,625,0.294051604,0.0032,0,33.38694774,100.7782609,72.01429913,9.528281715,0.02357547,870.8771018,41.29998687,-1.171698206,-0.771217092,1,4
Harding,South Dakota,5,0,236,1062,1220,78,0,0,45.5803321,-103.49585,14.57480011,39.8,12.97029703,93969,35800,7.7,13.1,2671.56892,100,1298,0.485856828,0.00385208,0,31.00684963,93.94210526,60.92978053,9.334828529,0.065112821,938.3567141,44.18966675,-1.128759312,-0.771217092,1,4
Hardy,West Virginia,96,1,3096,10680,12967,809,0,0,39.00754243,-78.85795182,22.45010417,38.2,9.837443946,90098,25658,14.4,13.7,582.3169704,80.52049911,13776,23.65721883,0.006968641,7.26E-05,32.2,77.71612903,54.17405251,4.271477406,0.176091382,947.9552331,53.44713303,-0.923536516,-0.650503766,1,4
Harford,Maryland,3195,76,42293,213148,201330,54111,231,19,39.2507309,-76.931191,14.60993774,32.3,4.745360482,154392,37043,10.9,7.7,437.1019618,17.75710096,255441,584.396828,0.012507781,0.000297525,36.29583333,92.00967742,64.79652842,4.519289555,0.121520296,18.91815668,55.11687788,-0.558789028,-0.276516921,1,4
Harlan,Kentucky,503,12,4998,21012,24951,1059,81,7,36.8569527,-83.217998,26.70855187,32.4,6.947960619,59593,10549,18,32.4,465.8272163,54.15670469,26010,55.8361536,0.019338716,0.000461361,42.73864545,89.2516129,65.56232531,2.82363057,0.1474126,933.4403077,56.50073875,-0.108977977,-0.004103856,1,3
Harlan,Nebraska,27,0,923,2457,3313,67,19,3,40.1765055,-99.404661,15.03883813,34.7,9.779179811,89457,22739,11.1,15.9,553.4661324,100,3380,6.106968073,0.007988166,0,35.68570793,89.8,63.66441112,8.027740554,0.055389261,939.0639349,51.02114058,-0.856401694,-0.771217092,1,4
Harmon,Oklahoma,53,0,533,2120,2161,492,22,4,34.7441183,-99.846285,16.9866102,31.8,24.20503085,93425,19095,6.9,16,537.1939045,100,2653,4.938626402,0.019977384,0,47.06379386,99.29354839,72.05008993,7.711058049,0.09298519,956.6912602,56.90697815,-0.066922252,-0.771217092,1,4
Harnett,North Carolina,2451,56,17458,118518,96960,39016,243,32,35.368639,-78.869418,18.9103602,33.2,13.04744606,95123,21843,11.8,18.3,595.0130721,55.92092642,135976,228.5260717,0.01802524,0.000411837,49.61666667,93.37096774,70.81101382,3.387229903,0.176693815,28.726298,61.87990783,-0.195469214,-0.086448302,1,3
Harney,Oregon,12,0,1844,5549,6700,693,19,2,43.0641441,-118.96798,16.27500032,31,9.799181852,87103,22336,11.9,16.4,10134.43288,44.34114794,7393,0.729493213,0.001623157,0,33.81612903,91.82580645,59.44841113,6.404283981,0.022700452,803.3987883,34.86380049,-1.275531928,-0.771217092,1,4
Harper,Kansas,120,2,1277,4159,5157,279,25,4,37.1916172,-98.075482,16.88365706,36.4,13.87149153,90400,21112,12.5,13.7,801.2682698,100,5436,6.784244684,0.022075055,0.000367918,39,94.84666667,69.03457791,7.324350058,0.098776668,960.6635687,54.90164314,0.071207535,-0.159473214,2,3
Harper,Oklahoma,33,1,723,2965,3488,200,15,3,36.7886885,-99.667315,16.23817863,26.5,25.86872587,96000,21821,9,13.8,1039.016401,100,3688,3.549510861,0.008947939,0.00027115,47.36923077,94.07096774,69.93867259,9.084003254,0.104303558,940.7267927,53.55647402,-0.793201487,-0.320371108,1,4
Harris,Georgia,806,22,6807,28429,28065,7171,0,0,32.7360426,-84.908899,13.69267077,35.9,10.69038266,130744,30448,13.9,8.4,463.887068,96.6837372,35236,75.95814247,0.022874333,0.000624361,50.85666667,94.91935484,74.97114183,5.089564772,0.184027138,270.7897701,62.66301587,0.123839287,0.266919177,2,3
Harris,Texas,149394,2647,514167,4199158,3278689,1434636,13113,1626,29.8578077,-95.393744,13.85212166,27.7,22.06002516,125953,25426,10,17.4,1704.857157,1.213280329,4713325,2764.645109,0.031696096,0.000561599,58.76333333,97.99354839,78.58574501,6.838581669,0.144073221,15.64391534,67.39181772,0.704744607,0.16256367,2,3
Harrison,Indiana,646,26,7336,33179,39358,1157,25,4,38.1952664,-86.111482,20.09713257,38.1,8.231483745,100096,24367,11.8,13.2,484.5153276,85.84747485,40515,83.61964564,0.015944712,0.000641738,44.25333333,92.35483871,69.15547968,6.277138668,0.156384723,677.9639324,56.01351627,-0.33247015,0.295812227,1,3
Harrison,Iowa,366,5,2790,11259,13696,353,25,4,41.6828681,-95.816846,15.70679112,39.8,5.40612281,102806,24838,15.1,10.5,696.8401159,81.11602358,14049,20.16100922,0.026051676,0.000355897,34.04736842,89.07,62.47821166,8.486703856,0.070752769,978.1562673,50.98194195,0.333064524,-0.179460747,2,3
Harrison,Kentucky,199,0,3409,15477,18013,873,61,6,38.4418267,-84.331361,20.02531707,35.8,6.520473511,94623,17941,10,19,306.3642802,65.92910963,18886,61.64556778,0.010536906,0,39.77,89.9483871,64.74105223,6.216897081,0.156459677,981.3824654,55.76417819,-0.68856941,-0.771217092,1,4
Harrison,Mississippi,4204,78,32081,175999,141165,66915,1548,66,30.5140157,-89.116598,21.67863045,33.9,15.79714232,89738,18743,11.3,21,574.0231963,22.84492665,208080,362.4940618,0.020203768,0.000374856,59.48666667,91.82903226,77.29439324,6.224946237,0.182933948,14.31099846,67.28414747,-0.052015065,-0.147937276,1,3
Harrison,Missouri,137,1,1905,6447,8082,270,14,4,40.3546758,-93.992044,20.914508,31.7,14.65952563,76008,18518,10.9,18.6,722.5037062,70.39187228,8352,11.55980229,0.016403257,0.000119732,36,87.12903226,64.15539171,6.856436252,0.122385949,974.6709831,52.0616129,-0.302275366,-0.572136541,1,4
Harrison,Ohio,70,3,3280,11760,14404,636,25,4,40.2938389,-81.091121,20.20481313,35.3,7.824042982,86071,21429,13.4,18.1,402.331786,84.10867373,15040,37.38208246,0.004654255,0.000199468,34.80625,90.05806452,62.57444296,4.379241905,0.12869838,977.8337637,52.77770968,-1.075936795,-0.439558059,1,4
Harrison,Texas,939,35,11607,54946,49883,16670,149,42,32.5481443,-94.371475,15.5512299,44.2,17.26398681,97207,22112,14.5,17.7,899.9346023,56.05430361,66553,73.95315152,0.014109056,0.000525897,53.09666667,91.28387097,72.243702,3.518740399,0.143788018,211.9364071,63.88956989,-0.45334648,0.103201312,1,4
Harrison,West Virginia,473,10,13300,53956,64221,3035,423,20,39.28354939,-80.37986284,23.44138757,33.6,7.599318644,100960,20531,16.6,15.9,416.0074984,37.04974023,67256,161.6701628,0.00703283,0.000148686,38.88333333,90.53448276,65.82819217,4.603451984,0.148934557,972.5636336,52.79786482,-0.919309727,-0.523994204,1,4
Harrisonburg,Virginia,2757,34,5176,47840,43782,9234,0,0,38.43617151,-78.87351267,19.69365179,25.4,15.82286056,90366,16686,7,33.1,17.33203191,0,53016,3058.845049,0.052003169,0.000641316,42.71601666,90.80180755,66.21602714,4.675824905,0.171350714,571.6780902,56.15164016,2.041947472,0.29511056,2,2
Hart,Georgia,534,13,5788,20417,20400,5805,0,0,34.3508414,-82.964225,17.57067175,32.8,18.07099867,82663,16960,8.3,21.2,232.398156,74.46555348,26205,112.7590703,0.02037779,0.000496089,45.86666667,93.40967742,71.64520737,5.387235023,0.15111392,983.4352074,59.68887865,-0.04055587,0.053639014,2,3
Hart,Kentucky,215,1,3186,15849,17684,1351,25,4,37.2999374,-85.884695,23.03942561,30.7,7.567673087,73943,14855,7.5,24.2,412.4783176,87.18610913,19035,46.14788023,0.011294983,5.25E-05,40.96956522,89.86774194,66.5464509,3.744981489,0.155215291,964.5366731,54.92485515,-0.638650708,-0.683924397,1,4
Hartford,Connecticut,15341,1440,155502,736218,666859,224861,2900,476,41.8064096,-72.732876,11.35624802,26.2,5.438486204,143543,28360,9.9,11.6,735.1326122,5.408640133,891720,1213.005634,0.017203831,0.001614857,33.33333333,90.93870968,63.25280082,5.713143881,0.10230978,24.75896569,49.11926779,-0.249558273,1.913834697,2,5
Hartley,Texas,145,2,861,4715,5025,551,21,4,35.8399959,-102.60293,13.13402421,29.9,20.85195898,105542,31936,4.4,7.3,1461.950336,57.25833058,5576,3.814083052,0.026004304,0.00035868,43.22727273,96.87419355,71.08324938,10.22436327,0.049706132,844.8596804,48.50043071,0.329945119,-0.174833402,2,3
Harvey,Kansas,394,8,6822,27607,32207,2222,134,6,38.0432258,-97.427242,14.80526409,30.9,10.16692518,101431,25825,10.2,12.5,539.7556141,30.91915581,34429,63.78627494,0.011443841,0.000232362,39.14333333,92.92666667,66.89095238,9.776620584,0.086651518,960.0278495,55.37447005,-0.62884854,-0.384864614,1,4
Haskell,Kansas,140,1,620,3348,3778,190,13,2,37.5622369,-100.8712,16.18939511,33.7,21.91304348,99763,27265,5,12.9,577.5209669,100,3968,6.870746219,0.035282258,0.000252016,41.17272727,94.67333333,67.02984051,10.5147572,0.073061937,921.3332568,50.93054731,0.940890215,-0.352185554,2,3
Haskell,Oklahoma,309,4,2576,10051,9233,3394,0,0,35.2248536,-95.116587,20.88876005,30.3,21.03397341,83090,17126,11,20.2,576.520801,77.73513979,12627,21.90207184,0.024471371,0.000316781,50.25714286,93.63448276,71.10846903,5.735576378,0.104303558,942.0334396,57.88694787,0.229002832,-0.244499624,2,3
Haskell,Texas,72,3,1266,4392,5139,519,25,4,33.178236,-99.730308,15.70516007,26.7,25.28387585,80156,16627,10.3,20.6,903.1326589,47.61824038,5658,6.264860366,0.012725345,0.000530223,54.22585753,100.0258065,76.183085,8.181317993,0.086548937,867.7404104,56.01257468,-0.54446263,0.11039423,1,4
Hawaii,Hawaii,863,15,44041,157472,68604,132909,296,28,19.5987243,-155.51851,14.32765567,25.5,6.396331313,116204,21614,10.3,18.7,4028.448444,37.99080393,201513,50.02248454,0.004282602,7.44E-05,63.15333333,81.32333333,70.93139785,9.642455873,0.312740399,338.188633,67.20122172,-1.100409818,-0.647510873,1,4
Hawkins,Tennessee,916,22,12307,44479,54701,2085,32,6,36.4411833,-82.944672,23.40196927,32.2,11.08253238,77830,17784,16.2,19.2,487.0462841,57.86074992,56786,116.5926152,0.016130736,0.000387419,42.32,89.2516129,65.90097433,1.904353741,0.172877061,966.7569476,56.74070441,-0.320220634,-0.12704855,1,4
Hayes,Nebraska,2,0,258,664,898,24,0,0,40.5247813,-101.06187,14.15429243,25.3,26.91131499,86455,20875,8,7.9,713.0614802,100,922,1.293016136,0.002169197,0,35.68570793,89.39974389,63.54154825,8.268778427,0.072601759,945.3512348,49.96239514,-1.239575675,-0.771217092,1,4
Hays,Texas,6008,68,26187,204004,207127,23064,391,79,30.0581465,-98.03107,14.14718491,30,16.72215595,122578,26921,8,16.2,677.986912,31.71214523,230191,339.5213033,0.026100065,0.000295407,56.65,99.92258065,77.05737327,7.735176651,0.116667691,948.7416484,66.19133641,0.336250897,-0.280038558,2,3
Haywood,North Carolina,637,31,15572,46745,59753,2564,122,12,35.5560462,-82.982194,18.18128124,31.7,12.02526132,93957,20305,11.4,16.7,553.5692853,55.44074802,62317,112.573081,0.01022193,0.000497457,41.27857143,85.07096774,63.69328295,4.568670071,0.195073,469.4596913,59.884551,-0.709310302,0.055913612,1,4
Haywood,Tennessee,1114,24,3415,13889,8184,9120,0,0,35.583239,-89.283815,24.16942032,46.6,11.35361866,76094,14887,15.1,21,533.107072,47.41576622,17304,32.45877031,0.064378178,0.001386963,49.94,90.70322581,69.79298003,4.902258065,0.172877061,866.7452906,61.52781874,2.85683091,1.534911243,3,2
Heard,Georgia,201,6,2180,9743,10362,1561,0,0,33.2970457,-85.12834,17.54117313,38.4,15.22958654,84205,18695,20.1,17,296.0317335,100,11923,40.2760875,0.016858173,0.000503229,47.45333333,90.69333333,70.82093879,2.098518847,0.173710294,987.0578164,61.43655205,-0.272319548,0.065510821,1,3
Hemphill,Texas,88,0,606,3213,3627,192,15,3,35.8375479,-100.27061,13.89804577,31.8,23.95470383,114000,28090,8.2,11.8,906.2856493,26.95035461,3819,4.213903203,0.023042681,0,42.94444444,96.97666667,71.94552157,8.172282256,0.021693929,888.9550085,54.27194509,0.134924854,-0.771217092,1,3
Hempstead,Arkansas,427,4,3982,17550,14156,7376,67,8,33.7353295,-93.668485,22.17665818,29.1,10.76914357,80618,18451,18.4,26.7,727.5199653,55.76982618,21532,29.59643862,0.019830949,0.00018577,49.96666667,91.20322581,71.63450077,5.114777266,0.282505376,421.1551253,62.20927803,-0.076564868,-0.46233397,1,4
Henderson,Illinois,79,0,1687,4959,6460,186,0,0,40.8180323,-90.925115,14.31435269,26.5,7.515698587,88547,26215,13.5,10.6,378.8717439,99.6589824,6646,17.54155623,0.011886849,0,39.07410256,87.64516129,64.60311886,6.956234011,0.116387621,934.0069088,53.89582469,-0.599676853,-0.771217092,1,4
Henderson,Kentucky,974,11,8260,36950,39960,5250,118,12,37.7959656,-87.573032,21.49657937,35.8,5.63561365,90445,18820,16.6,19.2,436.4819021,38.19891892,45210,103.5781777,0.021543906,0.000243309,44.05666667,88.6483871,66.76807988,5.32861633,0.133900975,294.4718995,58.2229434,0.036231841,-0.36666284,1,3
Henderson,North Carolina,2136,65,30961,86456,108651,8766,233,27,35.3363534,-82.480006,13.95995578,28.4,15.20653073,99985,24238,9.8,13.3,373.0645683,33.27056399,117417,314.7364022,0.018191574,0.000553583,42.38666667,84.75862069,63.7886244,4.568670071,0.207016208,469.4596913,59.884551,-0.184516267,0.149235323,1,3
Henderson,Tennessee,1263,25,5328,22789,25161,2956,36,6,35.6542348,-88.388027,24.37321986,32.9,11.08979792,80799,17844,17.3,20.7,520.0086223,76.37653499,28117,54.07025729,0.044919444,0.000889142,47.34615385,91.53225806,69.37505455,4.869234664,0.157596191,518.7635854,59.77074619,1.575490422,0.707175309,2,5
Henderson,Texas,1041,24,18534,64203,74305,8432,127,10,32.2119018,-95.853599,15.9909331,36.6,21.18675386,92370,19909,12.5,18.8,873.7639469,60.11052819,82737,94.69033404,0.012582037,0.000290076,50.6,94.22,72.82360983,3.802380952,0.08117415,699.1928107,62.81049155,-0.553899336,-0.288902508,1,4
Hendricks,Indiana,2915,145,24197,146114,147426,22885,260,28,39.7695275,-86.509975,16.05219198,31.5,6.617668128,132359,39857,10.5,5.1,406.8931618,17.84692811,170311,418.5644193,0.017115747,0.000851384,36.89583333,88.81290323,64.4915361,5.291989247,0.087715438,974.4284025,52.59438172,-0.255358527,0.644394403,2,3
Hendry,Florida,2094,42,5779,36243,34987,7035,25,3,26.5534768,-81.165843,19.79327403,34.5,26.85429493,83338,18093,11.2,26.3,1156.302906,37.89218191,42022,36.34168848,0.049831041,0.000999476,64.25,94.06774194,79.50640553,5.79344086,0.18057621,14.73343318,71.23499232,1.898914757,0.890629636,3,2
Hennepin,Minnesota,29207,946,183653,1082190,939500,326343,3656,430,45.0045823,-93.476895,11.88958778,22.6,5.369078511,149300,30510,6.6,11.9,553.6405536,2.22496041,1265843,2286.398624,0.023073162,0.000747328,29.65,87.14516129,60.11498464,6.815138249,0.093233487,961.8407373,45.64086022,0.136932001,0.47137862,2,3
Henrico,Virginia,5617,219,52720,278098,188617,142201,818,103,37.53800277,-77.40582639,15.16508783,32,9.893081966,131174,31320,9.5,10.6,233.7028012,4.268982032,330818,1415.549999,0.016979124,0.000661995,43.33333333,95.00645161,68.83697389,6.730522273,0.20222427,38.77923195,58.04450077,-0.264355031,0.329493906,2,3
Henry,Alabama,574,5,4031,13174,12315,4890,0,0,31.5147101,-85.241418,18.42984544,36.3,12.18773656,92359,18855,16.6,15.3,561.7500759,87.75286094,17205,30.6274992,0.033362395,0.000290613,54.625,94.0483871,75.43754771,5.772594425,0.185688239,153.9970402,64.52407308,0.814468928,-0.288009628,2,3
Henry,Georgia,5510,106,28018,206543,105865,128696,215,33,33.4530049,-84.154203,15.81382504,36,12.79740122,116681,32172,13,12.1,318.6107229,13.85333608,234561,736.1993277,0.023490691,0.000451908,48.56,88.49677419,69.40095497,3.020712426,0.173710294,982.9898157,61.42527981,0.164425918,-0.019821529,2,3
Henry,Illinois,715,5,10217,38696,46771,2142,50,7,41.3531446,-90.131437,14.6948895,36.6,6.245360772,104789,23405,13.7,12.3,822.996515,50.27532385,48913,59.43281546,0.014617791,0.000102222,37.01666667,88.90322581,64.23645161,7.089431644,0.142454685,887.947957,52.50870968,-0.419846729,-0.601250733,1,4
Henry,Indiana,972,27,9264,38708,45622,2350,48,10,39.9310716,-85.396424,20.61776335,29.5,7.973190945,85883,21710,15.6,16.2,391.8760701,42.8551211,47972,122.4162526,0.020261819,0.000562828,39.93,86.06774194,61.91821813,4.518540707,0.083519027,982.2038249,53.47831029,-0.048192458,0.16460715,2,3
Henry,Iowa,861,5,3892,16062,18434,1520,25,4,40.9879721,-91.544547,16.50683127,34.8,5.51420839,94776,26188,6.9,13.6,434.3248263,57.13080169,19954,45.94257291,0.043149243,0.000250576,37.89090909,88.32258065,63.55152213,6.248024019,0.095547168,958.1150789,54.41954895,1.458924246,-0.354579868,2,3
Henry,Kentucky,207,3,2905,13221,15178,948,0,0,38.4484738,-85.118921,20.79678682,28.7,7.032733349,91320,21748,10.4,17.3,286.2756217,100,16126,56.33032916,0.012836413,0.000186035,40.64333333,91.76129032,65.6346851,4.400691244,0.148879015,986.6760983,54.58923195,-0.5371489,-0.46189335,1,4
Henry,Missouri,252,5,4827,16997,20839,985,96,8,38.3851768,-93.792752,20.60382,31.3,12.72651407,83094,19950,10.9,21.4,696.9433993,49.54651581,21824,31.31387717,0.011546921,0.000229106,42.86,89.47665581,66.02521358,5.196147457,0.137544679,948.2519501,57.28163844,-0.622060812,-0.390278424,1,4
Henry,Ohio,373,17,5167,21839,26190,816,25,5,41.3338849,-84.068236,16.73563503,33,6.258195795,100827,30350,8.3,10.2,416.01003,69.08027645,27006,64.91670405,0.013811746,0.00062949,35.37826087,91.26451613,63.29726429,5.848214639,0.115721547,940.0610835,50.45211377,-0.472924082,0.275447257,1,4
Henry,Tennessee,673,10,7684,24661,28928,3417,56,11,36.3317878,-88.301285,22.87393693,33.6,11.19915478,77292,17041,18.1,19.4,561.8400836,66.84812867,32345,57.56976219,0.020806925,0.000309167,45.98,88.952,67.87396313,4.730245776,0.172877061,866.7452906,59.51604916,-0.012297708,-0.257159558,1,3
Henry,Virginia,1120,26,12408,38149,37625,12932,0,0,36.6827769,-79.87367444,19.183738,34.2,12.83867954,71739,16158,20.7,19,382.346275,60.72094698,50557,132.2283053,0.022153213,0.000514271,39.56333333,91.02258065,65.82577573,2.510184332,0.245270219,983.2660522,56.2953149,0.07635417,0.083870553,2,3
Herkimer,New York,353,10,13017,48302,58879,2440,25,4,43.4197184,-74.962526,17.82729688,32,4.929059165,94307,22719,12.4,14,1411.513834,51.80954448,61319,43.44201135,0.00575678,0.000163082,29.99,87.59032258,58.78363287,5.832557604,0.11056682,696.9231098,47.23201229,-1.003336496,-0.500057716,1,4
Hernando,Florida,3277,141,53348,140572,173822,20098,546,44,28.5536341,-82.425033,19.21522308,31.8,15.79732302,86073,21569,15.8,15.6,472.8252135,19.37515193,193920,410.1304128,0.016898721,0.000727104,58.76153846,92.56666667,77.9417417,5.196931348,0.176843491,13.99715467,68.33746189,-0.269649498,0.437751811,2,3
Hertford,North Carolina,810,33,4836,18841,8413,15264,70,10,36.3590727,-76.982005,19.33254559,46.5,11.94375223,73486,13905,21.7,24.4,353.1620569,68.63675058,23677,67.04287603,0.034210415,0.001393758,44.54333333,91.70645161,68.17698486,3.690739522,0.131958892,17.97120474,60.74140443,0.870310298,1.546209412,2,5
